date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:34:12	87553/87553	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2215601-657ff631-5e881b;br%22	https://sinarplus.sinarharian.com.my/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-includes/js/jquery/jquery.minf43b.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:13	2202/2202	---M--	200	added ('OK')	image/png	etag:%22705c607527432709f61f9f6581e5dee0%22	https://website-sinarharian.sinarharian.com.my/2022/06/sinarplus.png	C:/anak-menantu-wajib-pulang-sebelum-maghrib/website-sinarharian.sinarharian.com.my/2022/06/sinarplus.png	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:14	156271/156271	---M--	200	added ('OK')	image/jpeg	etag:%22a004746f31173c79f1996c49a431cbb5%22	https://website-sinarharian.sinarharian.com.my/2020/03/ustazah-nak-5.jpg	C:/anak-menantu-wajib-pulang-sebelum-maghrib/website-sinarharian.sinarharian.com.my/2020/03/ustazah-nak-5.jpg	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:15	48517/48517	---M--	200	added ('OK')	image/jpeg	etag:%224730d5c018d048b4283936dc3cfa87b3%22	https://website-sinarharian.s3.ap-southeast-1.amazonaws.com/2020/03/ustazah-nak-3.jpg	C:/anak-menantu-wajib-pulang-sebelum-maghrib/website-sinarharian.s3.ap-southeast-1.amazonaws.com/2020/03/ustazah-nak-3.jpg	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:16%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/sueh2ft/2sdw0.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/sueh2ft/2sdw0.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:16	116909/116909	---M--	200	added ('OK')	image/jpeg	etag:%2287ece8ed9466d2a49611271076d77300%22	https://website-sinarharian.s3.ap-southeast-1.amazonaws.com/2020/03/ustazah-nak-2.jpg	C:/anak-menantu-wajib-pulang-sebelum-maghrib/website-sinarharian.s3.ap-southeast-1.amazonaws.com/2020/03/ustazah-nak-2.jpg	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:17%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/14nzl96j/2sdw0.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/14nzl96j/2sdw0.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:18	15853/15853	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223ded-664b123c-6272c0;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/sueh2ft/2sdw0.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/sueh2ft/2sdw0.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:19%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/dl05vt2/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/dl05vt2/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:19	159667/159667	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22270d8-664b123c-6272af;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/14nzl96j/2sdw0.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/14nzl96j/2sdw0.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:19	2443/2443	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2298b-664b123b-62729b;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/dl05vt2/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/dl05vt2/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:20%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/l0vmlf7w/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/l0vmlf7w/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:20%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/jqjrmlyh/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/jqjrmlyh/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:20	2626/2626	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22a43-664b123b-627297;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/l0vmlf7w/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/l0vmlf7w/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:21%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/d6nsinaw/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/d6nsinaw/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:20	8874/8874	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2222aa-664b123b-62728a;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/jqjrmlyh/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/jqjrmlyh/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:21%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/kc6h15bs/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/kc6h15bs/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
